0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"This was to blow up the Sun into a nova--make it a giant and thereby bring its heat all the way out to Pluto--warming this world again, lighting it again, unfreezing its gases and waters.","[4, 3, 2, 4, 2, 3, 3, 4, 1, 4, 4, 2, 1, 5, 3, 7, 5, 3, 4, 3, 3, 3, 3, 2, 5, 7, 4, 5, 5, 8, 2, 5, 10, 3, 5, 3, 6]",146,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 3, 1, 1, 1, 2]",51,0.0,4,0,0,3
"So they set up the Sun-tap stations.""","[2, 4, 3, 2, 3, 7, 8]",29,"[1, 1, 1, 1, 1, 2, 2]",9,0.0,6,1,1,1
"""That also accounts,"" added Haines, ""for their limited number of spaceships and their need for secret operations.""","[4, 4, 8, 5, 6, 3, 5, 7, 6, 2, 10, 3, 5, 4, 3, 6, 10]",91,"[1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 0, 1, 2, 4]",26,-0.235714285714,18,0,0,0
"""Yes,"" said Burl, ""but there are two things that don't fit in.","[3, 4, 4, 3, 5, 3, 3, 6, 4, 2, 3, 3, 2]",45,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",11,0.4,17,1,1,2
What happened to their moon--surely it would have gone along with Pluto since it revolved around it?,"[4, 8, 2, 5, 4, 6, 2, 5, 4, 4, 5, 4, 5, 5, 2, 8, 6, 2]",81,"[1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1]",25,0.0,2,0,0,0
"And second, why the thirty-year delay between the first Sun-tap stations and the completion and operation of them?""","[3, 6, 3, 3, 11, 5, 7, 3, 5, 7, 8, 3, 3, 10, 3, 9, 2, 4]",95,"[1, 2, 1, 1, 4, 2, 2, 1, 1, 2, 2, 1, 1, 3, 1, 4, 1, 1]",31,0.125,1,0,0,0
There was no answer to these questions yet.,"[5, 3, 2, 6, 2, 5, 9, 3]",35,"[1, 1, 1, 2, 1, 1, 2, 1]",10,0.0,6,1,1,1
The three began the morning's expedition.,"[3, 5, 5, 3, 7, 2, 10]",35,"[1, 1, 2, 1, 2, 0, 4]",11,0.0,6,1,1,1
"As they neared the pole, they stayed close to the surface, for, any moment, they expected to see the dumbbell ships that patrolled the sky above it.","[2, 4, 6, 3, 4, 4, 6, 5, 2, 3, 7, 3, 3, 6, 4, 8, 2, 3, 3, 8, 5, 4, 9, 3, 3, 5, 2]",117,"[1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1]",34,-0.05,2,0,0,3
At last they set down the rocket plane on the edge of the polar plateau and got out.,"[2, 4, 4, 3, 4, 3, 6, 5, 2, 3, 4, 2, 3, 5, 7, 3, 3, 3]",66,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1]",22,-0.0796296296296,15,1,1,0
"Not more than a mile away, the black ramparts of the building--a wall running miles across the horizon--rose hundreds of feet into the sky.","[3, 4, 4, 1, 4, 4, 3, 5, 8, 2, 3, 8, 1, 4, 7, 5, 6, 3, 7, 4, 8, 2, 4, 4, 3, 3]",110,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 3, 1, 2, 1, 1, 2, 1, 1]",35,-0.208333333333,13,0,0,0
"Above it, they caught a flicker from the forest of masts and the glint from a dumbbell ship.","[5, 2, 4, 6, 1, 7, 4, 3, 6, 2, 5, 3, 3, 5, 4, 1, 8, 4]",73,"[2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1]",22,0.0,15,1,1,0
"They moved silently forward, carrying the rocket launcher on their backs and a small load of shells and several hand bombs.","[4, 5, 8, 7, 8, 3, 6, 8, 2, 5, 5, 3, 1, 5, 4, 2, 6, 3, 7, 4, 5]",101,"[1, 1, 3, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",29,-0.0833333333333,2,0,0,0
"These made heavy baggage, but the distance was not far, and the purpose great.","[5, 4, 5, 7, 3, 3, 8, 3, 3, 3, 3, 3, 7, 5]",62,"[1, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2]",20,0.183333333333,16,1,1,2
Burl felt like an ant about to creep into a human house.,"[4, 4, 4, 2, 3, 5, 2, 5, 4, 1, 5, 5]",44,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1]",15,0.0,6,1,1,1
But he reflected that no ant ever had such dangerous intentions.,"[3, 2, 9, 4, 2, 3, 4, 3, 4, 9, 10]",53,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 3]",17,-0.3,18,1,1,0
An ant enters a house to steal a crumb of food.,"[2, 3, 6, 1, 5, 2, 5, 1, 5, 2, 4]",36,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1]",13,0.0,6,1,1,1
"But if an ant had intelligence and evil intentions, it could cripple such a house.","[3, 2, 2, 3, 3, 12, 3, 4, 10, 2, 5, 7, 4, 1, 5]",66,"[1, 1, 1, 1, 1, 4, 1, 2, 3, 1, 1, 1, 1, 1, 1]",21,-0.5,8,1,1,0
Such was the situation for the three of them as they neared the precipitous walls.,"[4, 3, 3, 9, 3, 3, 5, 2, 4, 2, 4, 6, 3, 11, 5]",67,"[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1]",21,0.0,15,1,1,0
"On arrival, they found that entry would be easier than they expected.","[2, 7, 4, 5, 4, 5, 5, 2, 6, 4, 4, 8]",56,"[1, 3, 1, 1, 1, 2, 1, 1, 4, 1, 1, 2]",19,-0.1,15,1,1,0
The Plutonian refuge had not been built to offset attack from the surface of the planet itself.,"[3, 9, 6, 3, 3, 4, 5, 2, 6, 6, 4, 3, 7, 2, 3, 6, 6]",78,"[1, 4, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2]",26,0.0,2,0,0,0
It was no thick rampart of unbroken plastic as the walls of the other Sun-tap stations had been.,"[2, 3, 2, 5, 7, 2, 8, 7, 2, 3, 5, 2, 3, 5, 7, 8, 3, 4]",78,"[1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1]",25,0.0125,2,0,0,0
"Close up, it proved to have many doorless entryways, ramps running up to higher floors, even wiry monorail scaffolding, probably left behind by the builders.","[5, 2, 2, 6, 2, 4, 4, 8, 9, 5, 7, 2, 2, 6, 6, 4, 4, 8, 11, 8, 4, 6, 2, 3, 8]",128,"[1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 1, 2, 1, 2, 2, 3, 3, 3, 1, 2, 1, 1, 2]",41,0.0875,4,0,0,3
They entered an opening in the base.,"[4, 7, 2, 7, 2, 3, 4]",29,"[1, 2, 1, 3, 1, 1, 1]",10,-0.8,5,1,1,0
"Once inside, dim lights set in the ceiling lighted the path before them.","[4, 6, 3, 6, 3, 2, 3, 7, 7, 3, 4, 6, 4]",58,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]",16,0.1,15,1,1,1
They walked down this culvert like rats in a giant sewer until they came to a wall studded with several doors.,"[4, 6, 4, 4, 7, 4, 4, 2, 1, 5, 5, 5, 4, 4, 2, 1, 4, 7, 4, 7, 5]",89,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1]",27,-0.0518518518519,2,0,0,0
"The doors were shut, but a tiny globe set on the surface of each one reacted to Burl's charged touch.","[3, 5, 4, 4, 3, 1, 4, 5, 3, 2, 3, 7, 2, 4, 3, 7, 2, 4, 2, 7, 5]",80,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 0, 1, 1]",24,0.0,2,0,0,0
Two opened upon dark airless passages.,"[3, 6, 4, 4, 7, 8]",32,"[1, 2, 2, 1, 2, 2]",10,-0.15,0,1,1,1
"The third resisted a moment, and when it did open, there was a whoosh of air which raised a momentary cloud of dust on the stone floor of the culvert.","[3, 5, 8, 1, 6, 3, 4, 2, 3, 4, 5, 3, 1, 6, 2, 3, 5, 6, 1, 9, 5, 2, 4, 2, 3, 5, 5, 2, 3, 7]",118,"[1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",37,0.0,4,0,0,3
This was obviously the entrance to the inhabited portion of the refuge.,"[4, 3, 9, 3, 8, 2, 3, 9, 7, 2, 3, 6]",59,"[1, 1, 3, 1, 2, 1, 1, 3, 2, 1, 1, 2]",19,0.0,15,1,1,0
The men closed the door behind them.,"[3, 3, 6, 3, 4, 6, 4]",29,"[1, 1, 1, 1, 1, 2, 1]",8,-0.25,0,1,1,1
They were in a small chamber.,"[4, 4, 2, 1, 5, 7]",23,"[1, 1, 1, 1, 1, 2]",7,-0.25,0,1,1,1
A door on the other side was opening automatically.,"[1, 4, 2, 3, 5, 4, 3, 7, 13]",42,"[1, 1, 1, 1, 2, 1, 1, 3, 6]",17,-0.125,0,1,1,1
"""An air lock system,"" muttered Russ as they went through.","[2, 3, 4, 6, 8, 4, 2, 4, 4, 7]",44,"[1, 1, 1, 2, 2, 1, 1, 1, 1, 1]",12,0.0,6,1,1,1
They were now inside the vast building itself.,"[4, 4, 3, 6, 3, 4, 8, 6]",38,"[1, 1, 1, 2, 1, 1, 2, 2]",11,0.0,6,1,1,1
"There was air, and, after testing it, they opened their helmets.","[5, 3, 3, 3, 5, 7, 2, 4, 6, 5, 7]",50,"[1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2]",15,0.0,6,1,1,1
"The air was almost as thick as that of Earth, and they experienced no difficulty in breathing.","[3, 3, 3, 6, 2, 5, 2, 4, 2, 5, 3, 4, 11, 2, 10, 2, 9]",76,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 4, 1, 4, 1, 3]",27,0.25,16,0,0,2
"It was stale and somewhat metallic in flavor, probably because it had been enclosed and used over and over for thousands of years.","[2, 3, 5, 3, 8, 8, 2, 6, 8, 7, 2, 3, 4, 8, 3, 4, 4, 3, 4, 3, 9, 2, 5]",106,"[1, 1, 1, 1, 3, 3, 1, 2, 3, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2]",36,-0.5,13,0,0,0
"They saw no living beings, which seemed strange.","[4, 3, 2, 6, 6, 5, 6, 7]",39,"[1, 1, 1, 2, 1, 1, 1, 1]",9,-0.05,6,1,1,1
"""Apparently these people really are at their last gasp,"" remarked Russ as they passed through an area that had obviously once been a large dormitory.","[10, 5, 6, 6, 3, 2, 5, 4, 4, 8, 4, 2, 4, 6, 7, 2, 4, 4, 3, 9, 4, 4, 1, 5, 9]",121,"[4, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 4]",38,0.0928571428571,4,0,0,3
"They heard distant humming sounds somewhere in the floors above, but all that was visible on the lower level seemed to be maintenance machinery.","[4, 5, 7, 7, 6, 9, 2, 3, 6, 5, 3, 3, 4, 3, 7, 2, 3, 5, 5, 6, 2, 2, 11, 9]",119,"[1, 2, 2, 2, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 3, 4]",38,-0.05,4,0,0,3
They walked through great storerooms which were piled high with sealed drums.,"[4, 6, 7, 5, 10, 5, 4, 5, 4, 4, 6, 5]",65,"[1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1]",16,0.48,17,1,1,2
They saw factories lying silent--curious lofts of odd machines powered by globes that were idle.,"[4, 3, 9, 5, 6, 7, 5, 2, 3, 8, 7, 2, 6, 4, 4, 4]",79,"[1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1]",22,-0.166666666667,18,1,1,0
They skirted an unlighted reservoir of water in a circular chamber far in the interior.,"[4, 7, 2, 9, 9, 2, 5, 2, 1, 8, 7, 3, 2, 3, 8]",72,"[1, 1, 1, 2, 3, 1, 2, 1, 1, 3, 2, 1, 1, 1, 3]",24,0.1,16,1,1,0
"And here and there in the gloom, they spotted huge ramps leading spirally upward.","[3, 4, 3, 5, 2, 3, 5, 4, 7, 4, 5, 7, 8, 6]",66,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 2]",19,0.133333333333,16,1,1,0
"Finally they turned their steps up a sloping ramp, mounting one floor and then another, and another.","[7, 4, 6, 5, 5, 2, 1, 7, 4, 8, 3, 5, 3, 4, 7, 3, 7]",81,"[3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 3]",25,0.0,2,0,0,0
"They were tired, but curiously exhilarated.","[4, 4, 5, 3, 9, 11]",36,"[1, 1, 1, 1, 3, 4]",11,-0.25,0,1,1,1
"They felt that they were about to strike at the heart of the foe, and that his days were numbered at last.","[4, 4, 4, 4, 4, 5, 2, 6, 2, 3, 5, 2, 3, 3, 3, 4, 3, 4, 4, 8, 2, 4]",83,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1]",24,0.0,2,0,0,0
"They emerged on a higher level, lighted more brightly than the others.","[4, 7, 2, 1, 6, 5, 7, 4, 8, 4, 3, 6]",57,"[1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2]",17,0.483333333333,17,1,1,2
Here they saw globes that glowed with the same intensity as those in the Sun-tap stations had.,"[4, 4, 3, 6, 4, 6, 4, 3, 4, 9, 2, 5, 2, 3, 7, 8, 3]",77,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 2, 1]",22,0.0,15,1,1,0
"They moved carefully now, keeping out of sight, and several times they saw shadows in the distance or heard the thump of something moving.","[4, 5, 9, 3, 7, 3, 2, 5, 3, 7, 5, 4, 3, 7, 2, 3, 8, 2, 5, 3, 5, 2, 9, 6]",112,"[1, 1, 4, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 3, 2]",36,-0.05,2,0,0,3
They worked their way by instinct to what they guessed was the center of operations.,"[4, 6, 5, 3, 2, 8, 2, 4, 4, 7, 3, 3, 6, 2, 10]",69,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4]",20,-0.1,15,1,1,0
"They peered, at last, through a low, wide doorway into a large chamber.","[4, 6, 2, 4, 7, 1, 3, 4, 7, 4, 1, 5, 7]",55,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2]",16,0.0285714285714,15,1,1,1
"Here was a mass of mighty globes and rods, some revolving as they circled the metal masts that came through the room from the ceiling above.","[4, 3, 1, 4, 2, 6, 6, 3, 4, 4, 9, 2, 4, 7, 3, 5, 5, 4, 4, 7, 3, 4, 4, 3, 7, 5]",113,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",32,0.2,1,0,0,3
"""It must be the base of the Sun-tap receiver line,"" whispered Haines.","[2, 4, 2, 3, 4, 2, 3, 7, 8, 4, 9, 6]",54,"[1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1]",16,-0.8,5,1,1,0
"""This should be a good enough place to set up our time bomb.""","[4, 6, 2, 1, 4, 6, 5, 2, 3, 2, 3, 4, 4]",46,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",14,0.35,17,1,1,2
They stole over to a cluster of globes and unpacked the powerful little atomic bomb they had carried with them.,"[4, 5, 4, 2, 1, 7, 2, 6, 3, 8, 3, 8, 6, 6, 4, 4, 3, 7, 4, 4]",91,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1, 2, 1, 1]",28,0.05625,2,0,0,0
"They carefully put it together, inserted the explosive fuse, and set the timer.","[4, 9, 3, 2, 8, 8, 3, 9, 4, 3, 3, 3, 5]",64,"[1, 4, 1, 1, 3, 2, 1, 3, 1, 1, 1, 1, 2]",22,-0.1,15,1,1,0
"""I'm giving it four hours,"" said Haines.","[1, 2, 6, 2, 4, 5, 4, 6]",30,"[1, 0, 2, 1, 1, 1, 1, 1]",8,0.0,6,1,1,1
"""Time for us to get out of here and radio the _Magellan_ to get into action.","[4, 3, 2, 2, 3, 3, 2, 4, 3, 5, 3, 8, 2, 3, 4, 6]",57,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 2]",21,0.1,16,1,1,0
"That should take care of this station.""","[4, 6, 4, 4, 2, 4, 7]",31,"[1, 1, 1, 1, 1, 1, 2]",8,0.0,6,1,1,1
"They moved carefully out again, scarcely breathing for fear of some Plutonian entering and discovering them.","[4, 5, 9, 3, 5, 8, 9, 3, 4, 2, 4, 9, 8, 3, 11, 4]",91,"[1, 1, 4, 1, 2, 3, 3, 1, 2, 1, 1, 4, 3, 1, 4, 1]",33,-0.1,2,0,0,0
They made their exit safely enough and started to retrace their steps.,"[4, 4, 5, 4, 6, 6, 3, 7, 2, 7, 5, 5]",58,"[1, 1, 1, 2, 3, 2, 1, 1, 1, 2, 1, 1]",17,0.0,15,1,1,0
"Back down through corridors and strange chambers they moved, stopping every little while as something that sounded like footsteps passed over them.","[4, 4, 7, 9, 3, 7, 8, 4, 5, 8, 5, 6, 5, 2, 9, 4, 7, 4, 9, 6, 4, 4]",124,"[1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 3, 1, 1, 1, 2, 1, 2, 1]",32,-0.0982638888889,13,0,0,0
"""Where,"" Burl whispered, suddenly troubled, ""is the stolen heat and power of the Sun going?","[5, 4, 9, 8, 8, 2, 3, 6, 4, 3, 5, 2, 3, 3, 5]",70,"[1, 1, 2, 3, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1]",21,-0.5,8,1,1,0
It isn't heating up Pluto.,"[2, 2, 3, 7, 2, 5]",21,"[1, 1, 0, 3, 1, 2]",8,0.0,10,1,1,1
"Surely they can't simply store it.""","[6, 4, 2, 3, 6, 5, 2]",28,"[3, 1, 1, 0, 2, 1, 1]",9,0.25,9,1,1,2
"""Something we haven't solved,"" Russ replied hurriedly.","[9, 2, 4, 3, 6, 4, 7, 9]",44,"[3, 1, 1, 0, 1, 1, 2, 4]",13,0.0,6,1,1,1
"""From what I remember of the masts, it looked as if they were relaying it somewhere else again.""","[4, 4, 1, 8, 2, 3, 5, 2, 6, 2, 2, 4, 4, 8, 2, 9, 4, 5]",75,"[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2]",24,0.0,15,1,1,0
"""Can't imagine where,"" said Haines.","[2, 3, 7, 5, 4, 6]",27,"[1, 0, 3, 1, 1, 1]",7,0.0,10,1,1,1
"""Not back into space, surely?""","[3, 4, 4, 5, 6]",22,"[1, 1, 2, 1, 3]",8,0.25,9,1,1,2
"They fell silent, concentrating all their energies on not losing the way.","[4, 4, 6, 13, 3, 5, 8, 2, 3, 6, 3, 3]",60,"[1, 1, 2, 4, 1, 1, 3, 1, 1, 2, 1, 1]",19,0.0,15,1,1,0
"""Are you sure we came through here?""","[3, 3, 4, 2, 4, 7, 4]",27,"[1, 1, 1, 1, 1, 1, 1]",7,0.5,17,1,1,2
Burl asked nervously.,"[4, 5, 9]",18,"[1, 1, 3]",5,0.0,10,1,1,1
"""I don't remember this at all.""","[1, 2, 3, 8, 4, 2, 3]",23,"[1, 1, 0, 3, 1, 1, 1]",8,0.0,10,1,1,1
"""I don't, either,"" said Russ.","[1, 2, 3, 6, 4, 4]",20,"[1, 1, 0, 2, 1, 1]",6,0.0,10,1,1,1
"""It looks queer.","[2, 5, 5]",12,"[1, 1, 1]",3,0.0,10,1,1,1
"Are you sure we're on the right path?""","[3, 3, 4, 2, 3, 2, 3, 5, 4]",29,"[1, 1, 1, 1, 0, 1, 1, 1, 1]",8,0.392857142857,17,1,1,2
He turned to Haines.,"[2, 6, 2, 6]",16,"[1, 1, 1, 1]",4,0.0,10,1,1,1
The explorer shook his head.,"[3, 8, 5, 3, 4]",23,"[1, 3, 1, 1, 2]",8,0.0,10,1,1,1
"""We must have made a wrong turn.","[2, 4, 4, 4, 1, 5, 4]",24,"[1, 1, 1, 1, 1, 1, 1]",7,-0.5,8,1,1,1
"I think we've lost our direction.""","[1, 5, 2, 3, 4, 3, 9]",27,"[1, 1, 1, 0, 1, 1, 3]",8,0.0,10,1,1,1
"They hastily conferred, and decided the best thing to do was to make their way to the lowest level and then outward--but suddenly they realized they could not tell which way was outward.","[4, 7, 9, 3, 7, 3, 4, 5, 2, 2, 3, 2, 4, 5, 3, 2, 3, 6, 5, 3, 4, 7, 3, 8, 4, 8, 4, 5, 3, 4, 5, 3, 3, 7]",150,"[1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2]",46,0.5,19,0,0,3
"There were no windows, and the wall markings and direction signs were unintelligible.","[5, 4, 2, 7, 3, 3, 4, 8, 3, 9, 5, 4, 14]",71,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 5]",21,0.0,15,1,1,0
"To make matters worse, they heard new noises, and, just as they dodged into a corner, five Plutonians shambled through.","[2, 4, 7, 5, 4, 5, 3, 6, 3, 4, 2, 4, 6, 4, 1, 6, 4, 10, 8, 7]",95,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 4, 1, 1]",27,-0.131818181818,2,0,0,0
"These creatures were as the ancient wall sculptures had depicted them, though a bit smaller than their ancestors.","[5, 9, 4, 2, 3, 7, 4, 10, 3, 8, 4, 6, 1, 3, 7, 4, 5, 9]",94,"[1, 3, 1, 1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3]",27,0.0,2,0,0,0
"They were pale, almost white in skin color, and their eyes were tiny sparks of red.","[4, 4, 4, 6, 5, 2, 4, 5, 3, 5, 4, 4, 4, 6, 2, 3]",65,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 1, 0]",17,-0.0525,15,1,1,0
"They wore light harnesses around their bodies, and two of them were carrying tools.","[4, 4, 5, 9, 6, 5, 6, 3, 3, 2, 4, 4, 8, 5]",68,"[1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1]",18,0.4,17,1,1,2
They spoke together in clacking bass voices.,"[4, 5, 8, 2, 8, 4, 6]",37,"[1, 1, 3, 1, 2, 1, 1]",10,-0.15,0,1,1,1
They shuffled loosely over the ground on their four thin legs.,"[4, 8, 7, 4, 3, 6, 2, 5, 4, 4, 4]",51,"[1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1]",14,-0.238461538462,0,1,1,0
Burl thought of them as ugly caricatures of semi-humans.,"[4, 7, 2, 4, 2, 4, 11, 2, 11]",47,"[1, 1, 1, 1, 1, 2, 4, 1, 4]",16,-0.7,5,1,1,0
"When the creatures had passed, the three explorers darted out to where a ramp spiraled to the lower levels.","[4, 3, 9, 3, 6, 3, 5, 9, 6, 3, 2, 5, 1, 4, 8, 2, 3, 5, 6]",87,"[1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2]",26,0.0,2,0,0,0
"They started down in single file, but it was too late.","[4, 7, 4, 2, 6, 4, 3, 2, 3, 3, 4]",42,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11,-0.175661375661,0,1,1,1
Staring directly at them were two Plutonians who had come up from below.,"[7, 8, 2, 4, 4, 3, 10, 3, 3, 4, 2, 4, 5]",59,"[2, 3, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2]",20,0.1,16,1,1,0
"The men pushed past, but not before a barking voice had cracked out an order.","[3, 3, 6, 4, 3, 3, 6, 1, 7, 5, 3, 7, 3, 2, 5]",61,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2]",18,-0.25,18,1,1,0
"The Earthmen started to run down, followed by the scrabbling sounds of their pursuers.","[3, 8, 7, 2, 3, 4, 8, 2, 3, 10, 6, 2, 5, 8]",71,"[1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2]",19,-0.155555555556,18,1,1,0
The barking calls increased in volume.,"[3, 7, 5, 9, 2, 6]",32,"[1, 2, 1, 3, 1, 2]",10,0.0,6,1,1,1
"From somewhere a booming sound began, repeated over and over.","[4, 9, 1, 7, 5, 5, 8, 4, 3, 4]",50,"[1, 3, 1, 2, 1, 2, 3, 2, 1, 2]",18,0.4,17,1,1,2
"As the men emerged on the floor below, they heard it repeated on every level.","[2, 3, 3, 7, 2, 3, 5, 5, 4, 5, 2, 8, 2, 5, 5]",61,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 3, 1, 3, 2]",23,0.0,15,1,1,0
"""The alarm's out for us,"" called Haines, making no effort to keep his voice down.","[3, 5, 2, 3, 3, 2, 6, 6, 6, 2, 6, 2, 4, 3, 5, 4]",62,"[1, 2, 0, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",18,-0.155555555556,18,1,1,0
"""We've got to run for it!""","[2, 3, 3, 2, 3, 3, 2]",18,"[1, 0, 1, 1, 1, 1, 1]",6,0.0,10,1,1,1
"Laden with the remaining weapons and equipment, the three human beings hurried on, but it soon became clear that four legs were better than two, for the creatures were gaining on them.","[5, 4, 3, 9, 7, 3, 9, 3, 5, 5, 6, 7, 2, 3, 2, 4, 6, 5, 4, 4, 4, 4, 6, 4, 3, 3, 3, 9, 4, 7, 2, 4]",149,"[2, 1, 1, 3, 3, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1]",47,0.2,19,0,0,3
They had forgotten they were lost.,"[4, 3, 9, 4, 4, 4]",28,"[1, 1, 3, 1, 1, 1]",8,0.0,10,1,1,1
Now they sought only to get out of sight and hide.,"[3, 4, 6, 4, 2, 3, 3, 2, 5, 3, 4]",39,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",12,0.0,6,1,1,1
"They dropped their equipment as they ran, down halls, through tunnels, skittering along sloping ramps, heading for what they hoped would prove to be an exit.","[4, 7, 5, 9, 2, 4, 3, 4, 5, 7, 7, 10, 5, 7, 5, 7, 3, 4, 4, 5, 5, 5, 2, 2, 2, 4]",127,"[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 3, 2, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",36,-0.155555555556,13,0,0,3
